Time (seconds),Time (steps),Acceleration (rad/s²)
0.5471999999999996,76,-1.357
0.5543999999999996,77,-1.395
0.5615999999999995,78,-1.436
0.5687999999999995,79,-1.478
0.5759999999999995,80,-1.523
0.5831999999999995,81,-1.57
0.5903999999999995,82,-1.62
0.5975999999999995,83,-1.672
0.6047999999999994,84,-1.728
0.6119999999999994,85,-1.786
0.6191999999999994,86,-1.848
0.6263999999999994,87,-1.913
0.6335999999999994,88,-1.982
0.6407999999999994,89,-2.055
0.6479999999999994,90,-2.132
0.6551999999999993,91,-2.213
0.6623999999999993,92,-2.299
0.6695999999999993,93,-2.389
0.6767999999999993,94,-2.485
0.6839999999999993,95,-2.586
0.6911999999999993,96,-2.691
0.6983999999999992,97,-2.803
0.7055999999999992,98,-2.92
0.7127999999999992,99,-3.044
0.7199999999999992,100,-3.174
0.7271999999999992,101,-3.311
0.7343999999999992,102,-3.455
0.7415999999999991,103,-3.606
0.7487999999999991,104,-3.765
0.7559999999999991,105,-3.931
0.7631999999999991,106,-4.105
0.7703999999999991,107,-4.288
0.7775999999999991,108,-4.477
0.784799999999999,109,-4.676
0.791999999999999,110,-4.881
0.799199999999999,111,-5.094
0.806399999999999,112,-5.314
0.813599999999999,113,-5.54
0.820799999999999,114,-5.775
0.827999999999999,115,-6.013
0.8351999999999989,116,-6.258
0.8423999999999989,117,-6.502
0.8495999999999989,118,-6.749
0.8567999999999989,119,-6.998
0.8639999999999989,120,-7.241
0.8711999999999989,121,-7.482
0.8783999999999988,122,-7.714
0.8855999999999988,123,-7.938
0.8927999999999988,124,-8.141
0.8999999999999988,125,-8.329
0.9071999999999988,126,-8.499
0.9143999999999988,127,-8.636
0.9215999999999988,128,-8.747
0.9287999999999987,129,-8.819
0.9359999999999987,130,-8.849
0.9431999999999987,131,-8.838
0.9503999999999987,132,-8.77
0.9575999999999987,133,-8.66
0.9647999999999987,134,-8.483
0.9719999999999986,135,-8.254
0.9791999999999986,136,-7.961
0.9863999999999986,137,-7.612
0.9935999999999986,138,-7.2
1.0007999999999986,139,-6.724
1.0079999999999987,140,-6.19
1.0151999999999988,141,-5.605
1.0223999999999989,142,-4.971
1.029599999999999,143,-4.299
1.036799999999999,144,-3.59
1.0439999999999992,145,-2.852
1.0511999999999992,146,-2.091
1.0583999999999993,147,-1.316
1.0655999999999994,148,-0.539
1.0727999999999995,149,0.232
1.0799999999999996,150,0.995
1.0871999999999997,151,1.744
1.0943999999999998,152,2.473
1.1016,153,3.174
1.1088,154,3.836
1.116,155,4.462
1.1232000000000002,156,5.048
1.1304000000000003,157,5.599
1.1376000000000004,158,6.101
1.1448000000000005,159,6.558
1.1520000000000006,160,6.972
1.1592000000000007,161,7.342
1.1664000000000008,162,7.669
1.1736000000000009,163,7.949
1.180800000000001,164,8.189
1.188000000000001,165,8.392
1.1952000000000012,166,8.56
1.2024000000000012,167,8.687
1.2096000000000013,168,8.783
1.2168000000000014,169,8.85
1.2240000000000015,170,8.887
1.2312000000000016,171,8.899
1.2384000000000017,172,8.889
1.2456000000000018,173,8.856
1.252800000000002,174,8.805
1.260000000000002,175,8.734
1.267200000000002,176,8.649
1.2744000000000022,177,8.549
1.2816000000000023,178,8.439
1.2888000000000024,179,8.316
1.2960000000000025,180,8.185
1.3032000000000026,181,8.049
1.3104000000000027,182,7.901
