Time (seconds),Time (steps),Acceleration (m/s²), X-comp,Y-comp
0,0,2.576,-1.524,-2.077
0.0072,1,2.582,-1.485,-2.112
0.0144,2,2.588,-1.437,-2.153
0.0216,3,2.595,-1.386,-2.193
0.0288,4,2.601,-1.334,-2.234
0.036,5,2.608,-1.278,-2.274
0.043199999999999995,6,2.615,-1.232,-2.307
0.05039999999999999,7,2.623,-1.175,-2.345
0.05759999999999999,8,2.63,-1.124,-2.377
0.0648,9,2.638,-1.065,-2.413
0.072,10,2.644,-1.013,-2.443
0.07919999999999999,11,2.653,-0.951,-2.476
0.08639999999999999,12,2.66,-0.899,-2.504
0.09359999999999999,13,2.668,-0.833,-2.534
0.10079999999999999,14,2.676,-0.782,-2.559
0.10799999999999998,15,2.684,-0.717,-2.586
0.11519999999999998,16,2.692,-0.655,-2.611
0.12239999999999998,17,2.7,-0.602,-2.632
0.1296,18,2.707,-0.538,-2.653
0.1368,19,2.715,-0.472,-2.674
0.14400000000000002,20,2.723,-0.41,-2.692
0.15120000000000003,21,2.731,-0.347,-2.709
0.15840000000000004,22,2.739,-0.284,-2.724
0.16560000000000005,23,2.747,-0.224,-2.737
0.17280000000000006,24,2.754,-0.163,-2.749
0.18000000000000008,25,2.761,-0.093,-2.759
0.1872000000000001,26,2.768,-0.037,-2.768
0.1944000000000001,27,2.774,0.032,-2.774
0.2016000000000001,28,2.781,0.097,-2.779
0.20880000000000012,29,2.788,0.165,-2.783
0.21600000000000014,30,2.793,0.232,-2.784
0.22320000000000015,31,2.8,0.29,-2.784
0.23040000000000016,32,2.805,0.363,-2.782
0.23760000000000017,33,2.811,0.423,-2.779
0.24480000000000018,34,2.816,0.494,-2.772
0.25200000000000017,35,2.82,0.553,-2.766
0.25920000000000015,36,2.825,0.621,-2.756
0.26640000000000014,37,2.83,0.684,-2.746
0.2736000000000001,38,2.834,0.748,-2.733
0.2808000000000001,39,2.836,0.814,-2.717
0.2880000000000001,40,2.84,0.887,-2.698
0.2952000000000001,41,2.842,0.944,-2.681
0.30240000000000006,42,2.845,1.015,-2.658
0.30960000000000004,43,2.847,1.075,-2.636
0.3168,44,2.849,1.147,-2.608
0.324,45,2.851,1.208,-2.582
0.3312,46,2.852,1.268,-2.554
0.3384,47,2.852,1.335,-2.521
0.34559999999999996,48,2.853,1.397,-2.487
0.35279999999999995,49,2.853,1.463,-2.449
0.35999999999999993,50,2.853,1.527,-2.41
0.3671999999999999,51,2.852,1.583,-2.373
0.3743999999999999,52,2.851,1.647,-2.327
0.3815999999999999,53,2.851,1.708,-2.282
0.38879999999999987,54,2.849,1.768,-2.235
0.39599999999999985,55,2.849,1.827,-2.185
0.40319999999999984,56,2.848,1.888,-2.132
0.4103999999999998,57,2.846,1.947,-2.075
0.4175999999999998,58,2.844,2.004,-2.018
0.4247999999999998,59,2.843,2.061,-1.958
0.4319999999999998,60,2.842,2.12,-1.893
0.43919999999999976,61,2.841,2.175,-1.827
0.44639999999999974,62,2.84,2.232,-1.757
0.4535999999999997,63,2.841,2.285,-1.687
0.4607999999999997,64,2.841,2.339,-1.613
0.4679999999999997,65,2.842,2.393,-1.534
0.4751999999999997,66,2.844,2.447,-1.448
0.48239999999999966,67,2.847,2.497,-1.368
0.48959999999999965,68,2.852,2.549,-1.278
0.49679999999999963,69,2.857,2.602,-1.18
0.5039999999999997,70,2.865,2.651,-1.087
0.5111999999999997,71,2.875,2.697,-0.995
0.5183999999999996,72,2.886,2.748,-0.882
0.5255999999999996,73,2.9,2.795,-0.775
0.5327999999999996,74,2.917,2.839,-0.669
0.5399999999999996,75,2.938,2.885,-0.554
0.5471999999999996,76,2.962,2.93,-0.431
0.5543999999999996,77,2.989,2.973,-0.312
0.5615999999999995,78,3.021,3.016,-0.182
0.5687999999999995,79,3.058,3.058,-0.043
0.5759999999999995,80,3.101,3.099,0.091
0.5831999999999995,81,3.149,3.14,0.23
0.5903999999999995,82,3.203,3.18,0.388
0.5975999999999995,83,3.264,3.219,0.542
0.6047999999999994,84,3.333,3.259,0.701
0.6119999999999994,85,3.409,3.295,0.876
0.6191999999999994,86,3.494,3.336,1.04
0.6263999999999994,87,3.588,3.371,1.229
0.6335999999999994,88,3.692,3.412,1.411
0.6407999999999994,89,3.805,3.443,1.62
0.6479999999999994,90,3.93,3.485,1.818
0.6551999999999993,91,4.065,3.52,2.032
0.6623999999999993,92,4.214,3.561,2.253
0.6695999999999993,93,4.373,3.598,2.485
0.6767999999999993,94,4.547,3.638,2.727
0.6839999999999993,95,4.733,3.681,2.976
0.6911999999999993,96,4.933,3.717,3.243
0.6983999999999992,97,5.148,3.767,3.509
