Time (seconds),Time (steps),Force (N), X-comp,Y-comp
0.8423999999999989,117,565.17,-562.078,-59.036
0.8495999999999989,118,559.187,-555.653,-62.768
0.8567999999999989,119,565.609,-562.547,-58.777
0.8639999999999989,120,567.641,-564.726,-57.448
0.8711999999999989,121,566.458,-563.459,-58.212
0.8783999999999988,122,571.803,-569.176,-54.744
0.8855999999999988,123,574.473,-572.024,-52.993
0.8927999999999988,124,580.031,-577.939,-49.22
0.8999999999999988,125,581.027,-578.995,-48.549
0.9071999999999988,126,585.78,-584.026,-45.29
0.9143999999999988,127,586.09,-584.356,-45.049
0.9215999999999988,128,592.409,-591.019,-40.556
0.9287999999999987,129,606.26,-605.505,-30.251
0.9359999999999987,130,612.874,-612.358,-25.152
0.9431999999999987,131,622.233,-621.983,-17.62
0.9503999999999987,132,630.188,-630.093,-10.968
0.9575999999999987,133,642.661,-642.661,-0.04
0.9647999999999987,134,648.424,-648.404,5.162
0.9719999999999986,135,663.748,-663.458,19.613
0.9791999999999986,136,675.012,-674.304,30.913
0.9863999999999986,137,685.62,-684.336,41.951
0.9935999999999986,138,699.687,-697.334,57.326
1.0007999999999986,139,708.032,-704.868,66.861
1.0079999999999987,140,722.255,-717.371,83.855
1.0151999999999988,141,733.705,-727.11,98.152
1.0223999999999989,142,745.45,-736.735,113.655
1.029599999999999,143,762.641,-750.167,137.37
1.036799999999999,144,772.775,-757.625,152.268
1.0439999999999992,145,792.083,-770.867,182.094
1.0511999999999992,146,799.908,-775.806,194.881
1.0583999999999993,147,813.176,-783.535,217.55
1.0655999999999994,148,829.976,-792.062,247.989
1.0727999999999995,149,842.093,-797.134,271.475
1.0799999999999996,150,855.888,-801.703,299.694
1.0871999999999997,151,866.294,-804.141,322.215
1.0943999999999998,152,874.869,-805.379,341.702
1.1016,153,888.382,-805.718,374.221
1.1088,154,897.539,-804.601,397.735
1.116,155,905.407,-802.554,419.128
1.1232000000000002,156,917.368,-797.4,453.561
1.1304000000000003,157,924.316,-792.874,475.092
1.1376000000000004,158,931.207,-787.005,497.766
1.1448000000000005,159,937.56,-780.221,519.878
1.1520000000000006,160,943.946,-771.554,543.818
1.1592000000000007,161,949.974,-761.5,567.95
1.1664000000000008,162,954.114,-752.929,586.03
1.1736000000000009,163,959.238,-740.314,609.978
1.180800000000001,164,964.242,-724.618,636.153
1.188000000000001,165,967.492,-711.737,655.341
1.1952000000000012,166,970.02,-699.681,671.853
1.2024000000000012,167,972.914,-682.38,693.483
1.2096000000000013,168,974.587,-669.391,708.333
1.2168000000000014,169,976.327,-651.257,727.377
1.2240000000000015,170,977.246,-639.113,739.286
1.2312000000000016,171,978.057,-621.698,755.041
1.2384000000000017,172,978.529,-603.158,770.533
1.2456000000000018,173,978.54,-586.553,783.26
1.252800000000002,174,978.352,-571.36,794.179
1.260000000000002,175,977.796,-553.976,805.727
1.267200000000002,176,977.177,-540.064,814.375
1.2744000000000022,177,975.885,-518.265,826.894
1.2816000000000023,178,974.701,-502.368,835.266
1.2888000000000024,179,973.994,-494.005,839.418
1.2960000000000025,180,972.276,-475.145,848.268
1.3032000000000026,181,970.144,-455.039,856.807
1.3104000000000027,182,968.133,-437.651,863.565
1.3176000000000028,183,966.458,-424.635,868.174
1.3248000000000029,184,964.008,-406.327,874.192
1.332000000000003,185,962.572,-396.34,877.188
1.339200000000003,186,960.729,-383.879,880.702
1.3464000000000031,187,956.818,-359.499,886.714
1.3536000000000032,188,954.777,-347.299,889.372
1.3608000000000033,189,953.596,-340.525,890.723
1.3680000000000034,190,950.763,-324.723,893.592
1.3752000000000035,191,946.765,-303.559,896.781
1.3824000000000036,192,946.049,-299.916,897.25
1.3896000000000037,193,942.556,-282.322,899.281
1.3968000000000038,194,938.844,-264.532,900.806
1.404000000000004,195,936.595,-254.115,901.463
1.411200000000004,196,935.755,-250.269,901.666
1.418400000000004,197,930.797,-228.194,902.391
1.4256000000000042,198,929.667,-223.458,902.412
1.4328000000000043,199,926.477,-209.908,902.385
1.4400000000000044,200,924.528,-201.848,902.225
1.4472000000000045,201,920.916,-187.262,901.676
1.4544000000000046,202,918.392,-177.323,901.11
1.4616000000000047,203,915.479,-166.09,900.287
1.4688000000000048,204,912.823,-156.046,899.386
1.4760000000000049,205,912.793,-155.97,899.369
1.483200000000005,206,908.241,-139.154,897.518
1.490400000000005,207,907.211,-135.471,897.039
1.4976000000000051,208,905.572,-129.621,896.247
1.5048000000000052,209,903.23,-121.351,895.041
1.5120000000000053,210,899.456,-108.296,892.913
1.5192000000000054,211,896.213,-97.345,890.91
1.5264000000000055,212,896.424,-98.068,891.043
1.5336000000000056,213,892.048,-83.628,888.119
1.5408000000000057,214,890.324,-78.047,886.896
1.5480000000000058,215,887.266,-68.292,884.634
1.555200000000006,216,887.853,-70.165,885.076
1.562400000000006,217,883.029,-55.066,881.31
1.569600000000006,218,883.822,-57.517,881.948
1.5768000000000062,219,879.186,-43.347,878.117
1.5840000000000063,220,879.339,-43.827,878.246
1.5912000000000064,221,875.598,-32.671,874.988
1.5984000000000065,222,874.296,-28.839,873.82
1.6056000000000066,223,872.11,-22.473,871.821
1.6128000000000067,224,872.794,-24.47,872.451
1.6200000000000068,225,869.536,-15.09,869.405
1.6272000000000069,226,868.445,-11.989,868.362
1.634400000000007,227,866.132,-5.487,866.115
1.641600000000007,228,863.703,1.268,863.702
1.6488000000000071,229,864.438,-0.765,864.438
1.6560000000000072,230,860.459,10.113,860.4
1.6632000000000073,231,861.883,6.249,861.86
1.6704000000000074,232,858.874,14.388,858.753
1.6776000000000075,233,857.612,17.769,857.428
1.6848000000000076,234,855.15,24.294,854.805
1.6920000000000077,235,853.63,28.274,853.162
1.6992000000000078,236,852.839,30.329,852.3
1.706400000000008,237,851.281,34.357,850.587
1.713600000000008,238,850.539,36.262,849.765
1.720800000000008,239,851.954,32.622,851.329
1.7280000000000082,240,850.944,35.224,850.214
1.7352000000000083,241,847.926,42.923,846.839
1.7424000000000084,242,848.973,40.27,848.017
1.7496000000000085,243,847.07,45.088,845.869
1.7568000000000086,244,846.221,47.214,844.903
1.7640000000000087,245,845.015,50.226,843.521
1.7712000000000088,246,843.261,54.554,841.494
1.7784000000000089,247,841.7,58.392,839.673
1.785600000000009,248,841.211,59.576,839.098
1.792800000000009,249,840.41,61.538,838.154
1.8000000000000091,250,840.83,60.525,838.649
1.8072000000000092,251,842.244,57.071,840.308
1.8144000000000093,252,839.882,62.823,837.529
1.8216000000000094,253,839.702,63.263,837.316
1.8288000000000095,254,837.839,67.74,835.096
1.8360000000000096,255,839.238,64.373,836.765
1.8432000000000097,256,836.874,70.053,833.937
1.8504000000000098,257,837.659,68.177,834.88
1.85760000000001,258,836.733,70.389,833.768
1.86480000000001,259,837.424,68.746,834.597
1.87200000000001,260,836.211,71.628,833.138
1.8792000000000102,261,835.264,73.864,831.992
1.8864000000000103,262,837.138,69.419,834.255
1.8936000000000104,263,835.636,72.997,832.441
1.9008000000000105,264,838.359,66.496,835.718
1.9080000000000106,265,835.796,72.595,832.638
1.9152000000000107,266,838.359,66.496,835.718
