Time (seconds),Time (steps),Velocity (rad/s)
0.6191999999999994,86,1.39
0.6263999999999994,87,1.377
0.6335999999999994,88,1.358
0.6407999999999994,89,1.344
0.6479999999999994,90,1.323
0.6551999999999993,91,1.304
0.6623999999999993,92,1.281
0.6695999999999993,93,1.259
0.6767999999999993,94,1.235
0.6839999999999993,95,1.208
0.6911999999999993,96,1.182
0.6983999999999992,97,1.152
0.7055999999999992,98,1.124
0.7127999999999992,99,1.089
0.7199999999999992,100,1.054
0.7271999999999992,101,1.019
0.7343999999999992,102,0.98
0.7415999999999991,103,0.939
0.7487999999999991,104,0.895
0.7559999999999991,105,0.849
0.7631999999999991,106,0.8
0.7703999999999991,107,0.749
0.7775999999999991,108,0.693
0.784799999999999,109,0.636
0.791999999999999,110,0.576
0.799199999999999,111,0.512
0.806399999999999,112,0.445
0.813599999999999,113,0.375
0.820799999999999,114,0.302
0.827999999999999,115,0.225
0.8351999999999989,116,0.144
0.8423999999999989,117,0.059
0.8495999999999989,118,-0.029
0.8567999999999989,119,-0.121
0.8639999999999989,120,-0.217
0.8711999999999989,121,-0.316
0.8783999999999988,122,-0.419
0.8855999999999988,123,-0.526
0.8927999999999988,124,-0.635
0.8999999999999988,125,-0.749
0.9071999999999988,126,-0.865
0.9143999999999988,127,-0.985
0.9215999999999988,128,-1.106
0.9287999999999987,129,-1.227
0.9359999999999987,130,-1.352
0.9431999999999987,131,-1.477
0.9503999999999987,132,-1.603
0.9575999999999987,133,-1.727
0.9647999999999987,134,-1.853
0.9719999999999986,135,-1.973
0.9791999999999986,136,-2.092
0.9863999999999986,137,-2.209
0.9935999999999986,138,-2.32
1.0007999999999986,139,-2.432
1.0079999999999987,140,-2.533
1.0151999999999988,141,-2.631
1.0223999999999989,142,-2.723
1.029599999999999,143,-2.801
1.036799999999999,144,-2.879
1.0439999999999992,145,-2.94
1.0511999999999992,146,-3.006
1.0583999999999993,147,-3.055
1.0655999999999994,148,-3.091
1.0727999999999995,149,-3.125
1.0799999999999996,150,-3.147
1.0871999999999997,151,-3.165
1.0943999999999998,152,-3.18
1.1016,153,-3.176
1.1088,154,-3.172
1.116,155,-3.164
1.1232000000000002,156,-3.138
1.1304000000000003,157,-3.118
1.1376000000000004,158,-3.091
1.1448000000000005,159,-3.059
1.1520000000000006,160,-3.022
1.1592000000000007,161,-2.98
1.1664000000000008,162,-2.939
1.1736000000000009,163,-2.89
1.180800000000001,164,-2.836
1.188000000000001,165,-2.785
1.1952000000000012,166,-2.735
1.2024000000000012,167,-2.677
1.2096000000000013,168,-2.624
1.2168000000000014,169,-2.566
1.2240000000000015,170,-2.513
1.2312000000000016,171,-2.456
1.2384000000000017,172,-2.398
1.2456000000000018,173,-2.342
1.252800000000002,174,-2.287
1.260000000000002,175,-2.231
1.267200000000002,176,-2.178
1.2744000000000022,177,-2.121
1.2816000000000023,178,-2.068
1.2888000000000024,179,-2.019
1.2960000000000025,180,-1.966
1.3032000000000026,181,-1.914
1.3104000000000027,182,-1.863
1.3176000000000028,183,-1.815
1.3248000000000029,184,-1.766
1.332000000000003,185,-1.722
1.339200000000003,186,-1.677
1.3464000000000031,187,-1.629
1.3536000000000032,188,-1.586
1.3608000000000033,189,-1.547
1.3680000000000034,190,-1.504
1.3752000000000035,191,-1.462
1.3824000000000036,192,-1.425
1.3896000000000037,193,-1.385
1.3968000000000038,194,-1.346
1.404000000000004,195,-1.31
1.411200000000004,196,-1.277
1.418400000000004,197,-1.239
1.4256000000000042,198,-1.207
1.4328000000000043,199,-1.174
1.4400000000000044,200,-1.142
1.4472000000000045,201,-1.11
1.4544000000000046,202,-1.08
1.4616000000000047,203,-1.05
1.4688000000000048,204,-1.021
1.4760000000000049,205,-0.995
1.483200000000005,206,-0.965
1.490400000000005,207,-0.939
1.4976000000000051,208,-0.914
1.5048000000000052,209,-0.888
1.5120000000000053,210,-0.862
1.5192000000000054,211,-0.837
1.5264000000000055,212,-0.815
1.5336000000000056,213,-0.791
1.5408000000000057,214,-0.768
1.5480000000000058,215,-0.746
1.555200000000006,216,-0.725
1.562400000000006,217,-0.703
1.569600000000006,218,-0.683
1.5768000000000062,219,-0.662
1.5840000000000063,220,-0.643
1.5912000000000064,221,-0.623
1.5984000000000065,222,-0.604
1.6056000000000066,223,-0.585
1.6128000000000067,224,-0.567
1.6200000000000068,225,-0.549
1.6272000000000069,226,-0.531
1.634400000000007,227,-0.514
1.641600000000007,228,-0.497
1.6488000000000071,229,-0.48
1.6560000000000072,230,-0.463
1.6632000000000073,231,-0.448
1.6704000000000074,232,-0.432
1.6776000000000075,233,-0.416
1.6848000000000076,234,-0.4
1.6920000000000077,235,-0.385
1.6992000000000078,236,-0.37
1.706400000000008,237,-0.355
1.713600000000008,238,-0.341
1.720800000000008,239,-0.327
1.7280000000000082,240,-0.313
1.7352000000000083,241,-0.299
1.7424000000000084,242,-0.285
1.7496000000000085,243,-0.271
1.7568000000000086,244,-0.258
1.7640000000000087,245,-0.245
1.7712000000000088,246,-0.231
1.7784000000000089,247,-0.218
1.785600000000009,248,-0.205
1.792800000000009,249,-0.193
1.8000000000000091,250,-0.18
1.8072000000000092,251,-0.168
1.8144000000000093,252,-0.155
1.8216000000000094,253,-0.143
1.8288000000000095,254,-0.13
1.8360000000000096,255,-0.118
1.8432000000000097,256,-0.106
1.8504000000000098,257,-0.094
1.85760000000001,258,-0.082
1.86480000000001,259,-0.07
1.87200000000001,260,-0.058
