Time (seconds),Time (steps),Acceleration (m/s²), X-comp,Y-comp
0.8351999999999989,116,3.365,3.363,-0.125
0.8423999999999989,117,3.365,3.364,-0.066
0.8495999999999989,118,3.365,3.365,-0.008
0.8567999999999989,119,3.365,3.365,0.051
0.8639999999999989,120,3.365,3.363,0.11
0.8711999999999989,121,3.365,3.361,0.169
0.8783999999999988,122,3.365,3.357,0.227
0.8855999999999988,123,3.365,3.353,0.286
0.8927999999999988,124,3.365,3.347,0.344
0.8999999999999988,125,3.365,3.341,0.403
0.9071999999999988,126,3.365,3.334,0.461
0.9143999999999988,127,3.365,3.325,0.519
0.9215999999999988,128,3.365,3.315,0.577
0.9287999999999987,129,3.365,3.305,0.635
0.9359999999999987,130,3.365,3.293,0.692
0.9431999999999987,131,3.365,3.281,0.75
0.9503999999999987,132,3.365,3.267,0.807
0.9575999999999987,133,3.365,3.252,0.864
0.9647999999999987,134,3.365,3.237,0.92
0.9719999999999986,135,3.365,3.22,0.977
0.9791999999999986,136,3.365,3.202,1.032
0.9863999999999986,137,3.365,3.184,1.088
0.9935999999999986,138,3.365,3.165,1.143
1.0007999999999986,139,3.365,3.144,1.199
1.0079999999999987,140,3.365,3.123,1.253
1.0151999999999988,141,3.365,3.1,1.308
1.0223999999999989,142,3.365,3.077,1.362
1.029599999999999,143,3.365,3.053,1.416
1.036799999999999,144,3.365,3.027,1.468
1.0439999999999992,145,3.365,3.002,1.521
1.0511999999999992,146,3.365,2.974,1.574
1.0583999999999993,147,3.365,2.946,1.625
1.0655999999999994,148,3.365,2.917,1.676
1.0727999999999995,149,3.365,2.888,1.727
1.0799999999999996,150,3.365,2.858,1.777
1.0871999999999997,151,3.365,2.826,1.826
1.0943999999999998,152,3.365,2.794,1.876
1.1016,153,3.365,2.761,1.924
1.1088,154,3.365,2.727,1.972
1.116,155,3.365,2.692,2.019
1.1232000000000002,156,3.365,2.656,2.065
1.1304000000000003,157,3.365,2.62,2.112
1.1376000000000004,158,3.365,2.583,2.157
1.1448000000000005,159,3.365,2.544,2.202
1.1520000000000006,160,3.365,2.506,2.246
1.1592000000000007,161,3.365,2.466,2.289
1.1664000000000008,162,3.365,2.426,2.332
1.1736000000000009,163,3.365,2.385,2.374
1.180800000000001,164,3.365,2.343,2.415
1.188000000000001,165,3.365,2.3,2.456
1.1952000000000012,166,3.365,2.258,2.496
1.2024000000000012,167,3.365,2.214,2.534
1.2096000000000013,168,3.365,2.169,2.573
1.2168000000000014,169,3.365,2.124,2.61
1.2240000000000015,170,3.365,2.078,2.647
1.2312000000000016,171,3.365,2.031,2.682
1.2384000000000017,172,3.365,1.984,2.718
1.2456000000000018,173,3.365,1.937,2.752
1.252800000000002,174,3.365,1.889,2.785
1.260000000000002,175,3.365,1.84,2.818
1.267200000000002,176,3.365,1.79,2.849
1.2744000000000022,177,3.365,1.741,2.88
1.2816000000000023,178,3.365,1.69,2.91
1.2888000000000024,179,3.365,1.639,2.939
1.2960000000000025,180,3.365,1.587,2.967
1.3032000000000026,181,3.365,1.535,2.994
1.3104000000000027,182,3.365,1.483,3.02
1.3176000000000028,183,3.365,1.43,3.046
1.3248000000000029,184,3.365,1.376,3.071
1.332000000000003,185,3.365,1.322,3.094
1.339200000000003,186,3.365,1.268,3.117
1.3464000000000031,187,3.365,1.213,3.138
1.3536000000000032,188,3.365,1.159,3.159
1.3608000000000033,189,3.365,1.104,3.179
1.3680000000000034,190,3.365,1.048,3.198
1.3752000000000035,191,3.365,0.992,3.215
1.3824000000000036,192,3.365,0.935,3.232
1.3896000000000037,193,3.365,0.879,3.248
1.3968000000000038,194,3.365,0.822,3.263
1.404000000000004,195,3.365,0.765,3.277
1.411200000000004,196,3.365,0.707,3.289
1.418400000000004,197,3.365,0.65,3.302
1.4256000000000042,198,3.365,0.592,3.312
1.4328000000000043,199,3.365,0.534,3.322
1.4400000000000044,200,3.365,0.476,3.331
1.4472000000000045,201,3.365,0.418,3.339
1.4544000000000046,202,3.365,0.36,3.346
1.4616000000000047,203,3.365,0.301,3.351
1.4688000000000048,204,3.365,0.243,3.356
1.4760000000000049,205,3.365,0.184,3.36
1.483200000000005,206,3.365,0.125,3.363
1.490400000000005,207,3.365,0.066,3.364
1.4976000000000051,208,3.365,0.008,3.365
1.5048000000000052,209,3.365,-0.051,3.365
1.5120000000000053,210,3.365,-0.11,3.363
1.5192000000000054,211,3.365,-0.169,3.361
1.5264000000000055,212,3.365,-0.227,3.357
1.5336000000000056,213,3.365,-0.286,3.353
1.5408000000000057,214,3.365,-0.344,3.347
1.5480000000000058,215,3.365,-0.403,3.341
1.555200000000006,216,3.365,-0.461,3.334
1.562400000000006,217,3.365,-0.519,3.325
1.569600000000006,218,3.365,-0.577,3.315
1.5768000000000062,219,3.365,-0.635,3.305
1.5840000000000063,220,3.365,-0.692,3.293
1.5912000000000064,221,3.365,-0.75,3.281
1.5984000000000065,222,3.365,-0.807,3.267
1.6056000000000066,223,3.365,-0.864,3.252
1.6128000000000067,224,3.365,-0.92,3.237
1.6200000000000068,225,3.365,-0.977,3.22
1.6272000000000069,226,3.365,-1.032,3.202
1.634400000000007,227,3.365,-1.088,3.184
1.641600000000007,228,3.365,-1.143,3.165
1.6488000000000071,229,3.365,-1.199,3.144
1.6560000000000072,230,3.365,-1.253,3.123
1.6632000000000073,231,3.365,-1.308,3.1
1.6704000000000074,232,3.365,-1.362,3.077
1.6776000000000075,233,3.365,-1.416,3.053
1.6848000000000076,234,3.365,-1.468,3.027
1.6920000000000077,235,3.365,-1.521,3.002
1.6992000000000078,236,3.365,-1.574,2.974
1.706400000000008,237,3.365,-1.625,2.946
1.713600000000008,238,3.365,-1.676,2.917
1.720800000000008,239,3.365,-1.727,2.888
1.7280000000000082,240,3.365,-1.777,2.858
1.7352000000000083,241,3.365,-1.826,2.826
1.7424000000000084,242,3.365,-1.876,2.794
1.7496000000000085,243,3.365,-1.924,2.761
1.7568000000000086,244,3.365,-1.972,2.727
1.7640000000000087,245,3.365,-2.019,2.692
1.7712000000000088,246,3.365,-2.065,2.656
1.7784000000000089,247,3.365,-2.112,2.62
1.785600000000009,248,3.365,-2.157,2.583
1.792800000000009,249,3.365,-2.202,2.544
1.8000000000000091,250,3.365,-2.246,2.506
1.8072000000000092,251,3.365,-2.289,2.466
1.8144000000000093,252,3.365,-2.332,2.426
1.8216000000000094,253,3.365,-2.374,2.385
1.8288000000000095,254,3.365,-2.415,2.343
1.8360000000000096,255,3.365,-2.456,2.3
1.8432000000000097,256,3.365,-2.496,2.258
1.8504000000000098,257,3.365,-2.534,2.214
1.85760000000001,258,3.365,-2.573,2.169
1.86480000000001,259,3.365,-2.61,2.124
1.87200000000001,260,3.365,-2.647,2.078
1.8792000000000102,261,3.365,-2.682,2.031
1.8864000000000103,262,3.365,-2.718,1.984
1.8936000000000104,263,3.365,-2.752,1.937
1.9008000000000105,264,3.365,-2.785,1.889
