Time (seconds),Time (steps),Velocity (rad/s)
2.2032000000000145,306,2.424
2.2104000000000146,307,2.424
2.2176000000000147,308,2.424
2.2248000000000148,309,2.424
2.232000000000015,310,2.424
2.239200000000015,311,2.424
2.246400000000015,312,2.424
2.253600000000015,313,2.424
2.2608000000000152,314,2.424
2.2680000000000153,315,2.424
2.2752000000000154,316,2.424
2.2824000000000155,317,2.424
2.2896000000000156,318,2.424
2.2968000000000157,319,2.424
2.304000000000016,320,2.424
2.311200000000016,321,2.424
2.318400000000016,322,2.424
2.325600000000016,323,2.424
2.332800000000016,324,2.424
2.3400000000000163,325,2.424
2.3472000000000164,326,2.424
2.3544000000000165,327,2.424
2.3616000000000166,328,2.424
2.3688000000000167,329,2.424
2.3760000000000168,330,2.424
2.383200000000017,331,2.424
2.390400000000017,332,2.424
2.397600000000017,333,2.424
2.404800000000017,334,2.424
2.4120000000000172,335,2.424
2.4192000000000173,336,2.424
2.4264000000000174,337,2.424
2.4336000000000175,338,2.424
2.4408000000000176,339,2.424
2.4480000000000177,340,2.424
2.455200000000018,341,2.424
2.462400000000018,342,2.424
2.469600000000018,343,2.424
2.476800000000018,344,2.424
2.484000000000018,345,2.424
2.4912000000000183,346,2.424
2.4984000000000184,347,2.424
2.5056000000000185,348,2.424
2.5128000000000186,349,2.424
2.5200000000000187,350,2.424
2.5272000000000188,351,2.424
2.534400000000019,352,2.424
2.541600000000019,353,2.424
2.548800000000019,354,2.424
2.556000000000019,355,2.424
2.5632000000000192,356,2.424
2.5704000000000193,357,2.424
2.5776000000000194,358,2.424
2.5848000000000195,359,2.424
2.5920000000000196,360,2.424
