Time (seconds),Time (steps),Acceleration (m/s²), X-comp,Y-comp
0.48239999999999966,67,2.75,2.035,-1.849
0.48959999999999965,68,2.747,2.078,-1.796
0.49679999999999963,69,2.743,2.12,-1.741
0.5039999999999997,70,2.74,2.161,-1.685
0.5111999999999997,71,2.738,2.202,-1.626
0.5183999999999996,72,2.735,2.243,-1.566
0.5255999999999996,73,2.733,2.282,-1.503
0.5327999999999996,74,2.731,2.321,-1.439
0.5399999999999996,75,2.729,2.359,-1.373
0.5471999999999996,76,2.729,2.396,-1.305
0.5543999999999996,77,2.728,2.433,-1.235
0.5615999999999995,78,2.728,2.469,-1.162
0.5687999999999995,79,2.73,2.504,-1.087
0.5759999999999995,80,2.732,2.539,-1.009
0.5831999999999995,81,2.735,2.573,-0.929
0.5903999999999995,82,2.74,2.606,-0.847
0.5975999999999995,83,2.747,2.639,-0.763
0.6047999999999994,84,2.755,2.671,-0.675
0.6119999999999994,85,2.765,2.702,-0.585
0.6191999999999994,86,2.777,2.733,-0.492
0.6263999999999994,87,2.791,2.763,-0.396
0.6335999999999994,88,2.808,2.793,-0.297
0.6407999999999994,89,2.828,2.822,-0.194
0.6479999999999994,90,2.852,2.85,-0.087
0.6551999999999993,91,2.879,2.879,0.021
0.6623999999999993,92,2.91,2.907,0.136
0.6695999999999993,93,2.946,2.935,0.252
0.6767999999999993,94,2.986,2.963,0.374
0.6839999999999993,95,3.032,2.99,0.499
0.6911999999999993,96,3.082,3.018,0.628
0.6983999999999992,97,3.14,3.046,0.763
0.7055999999999992,98,3.203,3.073,0.9
0.7127999999999992,99,3.273,3.102,1.044
0.7199999999999992,100,3.351,3.131,1.192
0.7271999999999992,101,3.436,3.161,1.345
0.7343999999999992,102,3.529,3.192,1.504
0.7415999999999991,103,3.63,3.224,1.668
0.7487999999999991,104,3.741,3.258,1.838
0.7559999999999991,105,3.86,3.293,2.013
0.7631999999999991,106,3.989,3.331,2.195
0.7703999999999991,107,4.128,3.371,2.382
0.7775999999999991,108,4.276,3.414,2.574
0.784799999999999,109,4.434,3.461,2.773
0.791999999999999,110,4.603,3.511,2.976
0.799199999999999,111,4.78,3.565,3.185
0.806399999999999,112,4.968,3.624,3.398
0.813599999999999,113,5.164,3.688,3.614
0.820799999999999,114,5.372,3.758,3.838
0.827999999999999,115,5.587,3.835,4.063
0.8351999999999989,116,5.811,3.919,4.291
0.8423999999999989,117,6.041,4.011,4.518
0.8495999999999989,118,6.278,4.11,4.746
0.8567999999999989,119,6.522,4.219,4.973
0.8639999999999989,120,6.768,4.337,5.195
0.8711999999999989,121,7.017,4.466,5.412
0.8783999999999988,122,7.267,4.605,5.621
0.8855999999999988,123,7.517,4.754,5.822
0.8927999999999988,124,7.758,4.913,6.003
0.8999999999999988,125,7.995,5.083,6.171
0.9071999999999988,126,8.225,5.263,6.321
0.9143999999999988,127,8.441,5.453,6.444
0.9215999999999988,128,8.645,5.651,6.542
0.9287999999999987,129,8.828,5.856,6.606
0.9359999999999987,130,8.99,6.065,6.636
0.9431999999999987,131,9.132,6.28,6.63
0.9503999999999987,132,9.241,6.491,6.577
0.9575999999999987,133,9.328,6.703,6.487
0.9647999999999987,134,9.377,6.905,6.343
0.9719999999999986,135,9.397,7.1,6.157
0.9791999999999986,136,9.381,7.278,5.919
0.9863999999999986,137,9.335,7.441,5.637
0.9935999999999986,138,9.252,7.579,5.306
1.0007999999999986,139,9.134,7.692,4.927
1.0079999999999987,140,8.982,7.771,4.505
1.0151999999999988,141,8.805,7.819,4.048
1.0223999999999989,142,8.598,7.827,3.558
1.029599999999999,143,8.372,7.798,3.045
1.036799999999999,144,8.123,7.725,2.512
1.0439999999999992,145,7.863,7.613,1.966
1.0511999999999992,146,7.589,7.456,1.415
1.0583999999999993,147,7.307,7.256,0.866
1.0655999999999994,148,7.025,7.018,0.328
1.0727999999999995,149,6.748,6.745,-0.192
1.0799999999999996,150,6.472,6.436,-0.69
1.0871999999999997,151,6.202,6.093,-1.161
1.0943999999999998,152,5.945,5.725,-1.602
1.1016,153,5.701,5.336,-2.007
1.1088,154,5.469,4.93,-2.368
1.116,155,5.252,4.512,-2.689
1.1232000000000002,156,5.047,4.083,-2.966
1.1304000000000003,157,4.858,3.65,-3.206
1.1376000000000004,158,4.683,3.221,-3.399
1.1448000000000005,159,4.517,2.793,-3.551
1.1520000000000006,160,4.365,2.374,-3.663
1.1592000000000007,161,4.224,1.966,-3.738
1.1664000000000008,162,4.09,1.57,-3.777
1.1736000000000009,163,3.964,1.192,-3.781
1.180800000000001,164,3.846,0.832,-3.755
1.188000000000001,165,3.736,0.491,-3.704
1.1952000000000012,166,3.633,0.17,-3.629
1.2024000000000012,167,3.53,-0.131,-3.528
1.2096000000000013,168,3.435,-0.41,-3.41
1.2168000000000014,169,3.344,-0.669,-3.277
1.2240000000000015,170,3.258,-0.905,-3.13
1.2312000000000016,171,3.177,-1.121,-2.973
1.2384000000000017,172,3.101,-1.318,-2.806
1.2456000000000018,173,3.028,-1.495,-2.634
1.252800000000002,174,2.961,-1.654,-2.456
1.260000000000002,175,2.898,-1.794,-2.276
1.267200000000002,176,2.84,-1.919,-2.093
1.2744000000000022,177,2.786,-2.028,-1.911
1.2816000000000023,178,2.738,-2.123,-1.729
1.2888000000000024,179,2.693,-2.203,-1.549
1.2960000000000025,180,2.654,-2.273,-1.371
1.3032000000000026,181,2.622,-2.332,-1.198
1.3104000000000027,182,2.59,-2.378,-1.028
1.3176000000000028,183,2.566,-2.417,-0.863
1.3248000000000029,184,2.546,-2.447,-0.703
1.332000000000003,185,2.528,-2.468,-0.548
1.339200000000003,186,2.515,-2.483,-0.4
1.3464000000000031,187,2.505,-2.492,-0.256
1.3536000000000032,188,2.499,-2.496,-0.119
1.3608000000000033,189,2.495,-2.495,0.012
1.3680000000000034,190,2.494,-2.49,0.138
1.3752000000000035,191,2.495,-2.481,0.258
1.3824000000000036,192,2.498,-2.47,0.373
1.3896000000000037,193,2.502,-2.456,0.481
1.3968000000000038,194,2.508,-2.439,0.584
1.404000000000004,195,2.516,-2.421,0.682
1.411200000000004,196,2.523,-2.401,0.774
1.418400000000004,197,2.533,-2.381,0.863
1.4256000000000042,198,2.542,-2.36,0.945
1.4328000000000043,199,2.552,-2.338,1.023
1.4400000000000044,200,2.563,-2.316,1.096
1.4472000000000045,201,2.573,-2.294,1.165
1.4544000000000046,202,2.584,-2.273,1.229
1.4616000000000047,203,2.594,-2.251,1.289
1.4688000000000048,204,2.605,-2.23,1.346
1.4760000000000049,205,2.615,-2.209,1.399
1.483200000000005,206,2.625,-2.189,1.449
1.490400000000005,207,2.634,-2.169,1.495
1.4976000000000051,208,2.643,-2.15,1.537
1.5048000000000052,209,2.652,-2.132,1.577
1.5120000000000053,210,2.66,-2.115,1.613
1.5192000000000054,211,2.668,-2.099,1.647
1.5264000000000055,212,2.676,-2.084,1.678
1.5336000000000056,213,2.683,-2.07,1.708
1.5408000000000057,214,2.69,-2.057,1.733
1.5480000000000058,215,2.696,-2.045,1.757
1.555200000000006,216,2.702,-2.034,1.779
1.562400000000006,217,2.707,-2.024,1.798
1.569600000000006,218,2.712,-2.015,1.815
1.5768000000000062,219,2.716,-2.007,1.831
1.5840000000000063,220,2.72,-2,1.844
1.5912000000000064,221,2.724,-1.994,1.856
1.5984000000000065,222,2.727,-1.988,1.866
1.6056000000000066,223,2.73,-1.984,1.875
1.6128000000000067,224,2.732,-1.981,1.881
1.6200000000000068,225,2.734,-1.979,1.887
1.6272000000000069,226,2.736,-1.977,1.891
1.634400000000007,227,2.737,-1.977,1.894
1.641600000000007,228,2.739,-1.977,1.895
1.6488000000000071,229,2.739,-1.978,1.895
1.6560000000000072,230,2.74,-1.98,1.894
1.6632000000000073,231,2.74,-1.982,1.892
1.6704000000000074,232,2.74,-1.986,1.888
1.6776000000000075,233,2.74,-1.99,1.884
1.6848000000000076,234,2.74,-1.994,1.879
1.6920000000000077,235,2.739,-2,1.872
1.6992000000000078,236,2.739,-2.005,1.865
1.706400000000008,237,2.738,-2.012,1.857
1.713600000000008,238,2.737,-2.019,1.847
1.720800000000008,239,2.736,-2.026,1.838
1.7280000000000082,240,2.734,-2.035,1.827
1.7352000000000083,241,2.733,-2.043,1.815
1.7424000000000084,242,2.731,-2.052,1.802
1.7496000000000085,243,2.73,-2.061,1.79
1.7568000000000086,244,2.728,-2.071,1.776
1.7640000000000087,245,2.726,-2.081,1.761
1.7712000000000088,246,2.725,-2.092,1.746
1.7784000000000089,247,2.723,-2.103,1.73
1.785600000000009,248,2.721,-2.114,1.713
1.792800000000009,249,2.719,-2.126,1.696
1.8000000000000091,250,2.717,-2.137,1.678
1.8072000000000092,251,2.716,-2.149,1.66
1.8144000000000093,252,2.714,-2.162,1.641
1.8216000000000094,253,2.712,-2.174,1.621
1.8288000000000095,254,2.71,-2.186,1.601
1.8360000000000096,255,2.708,-2.199,1.58
1.8432000000000097,256,2.706,-2.212,1.559
1.8504000000000098,257,2.704,-2.225,1.537
1.85760000000001,258,2.702,-2.238,1.515
1.86480000000001,259,2.701,-2.251,1.492
1.87200000000001,260,2.699,-2.264,1.468
1.8792000000000102,261,2.697,-2.278,1.445
1.8864000000000103,262,2.696,-2.291,1.42
1.8936000000000104,263,2.694,-2.304,1.396
1.9008000000000105,264,2.693,-2.318,1.37
1.9080000000000106,265,2.691,-2.331,1.345
1.9152000000000107,266,2.689,-2.344,1.319
1.9224000000000108,267,2.688,-2.357,1.292
1.9296000000000109,268,2.686,-2.37,1.265
1.936800000000011,269,2.685,-2.383,1.237
1.944000000000011,270,2.684,-2.396,1.209
1.9512000000000111,271,2.683,-2.409,1.181
1.9584000000000112,272,2.681,-2.421,1.152
1.9656000000000113,273,2.68,-2.434,1.122
1.9728000000000114,274,2.679,-2.446,1.092
1.9800000000000115,275,2.678,-2.458,1.062
1.9872000000000116,276,2.677,-2.47,1.032
1.9944000000000117,277,2.676,-2.481,1.001
2.001600000000012,278,2.675,-2.493,0.969
2.008800000000012,279,2.674,-2.504,0.938
2.016000000000012,280,2.673,-2.515,0.905
2.023200000000012,281,2.672,-2.525,0.873
2.030400000000012,282,2.671,-2.536,0.84
2.0376000000000123,283,2.67,-2.546,0.806
2.0448000000000124,284,2.669,-2.555,0.772
2.0520000000000125,285,2.669,-2.565,0.738
2.0592000000000126,286,2.668,-2.573,0.703
2.0664000000000127,287,2.667,-2.582,0.668
2.0736000000000128,288,2.666,-2.59,0.633
2.080800000000013,289,2.666,-2.598,0.597
2.088000000000013,290,2.665,-2.605,0.561
2.095200000000013,291,2.664,-2.612,0.524
2.102400000000013,292,2.664,-2.619,0.487
2.1096000000000132,293,2.663,-2.624,0.45
2.1168000000000133,294,2.662,-2.63,0.412
2.1240000000000134,295,2.661,-2.635,0.374
2.1312000000000135,296,2.661,-2.64,0.336
2.1384000000000136,297,2.66,-2.643,0.297
2.1456000000000137,298,2.659,-2.647,0.258
2.152800000000014,299,2.659,-2.65,0.218
2.160000000000014,300,2.658,-2.652,0.178
2.167200000000014,301,2.657,-2.654,0.138
2.174400000000014,302,2.657,-2.655,0.098
2.181600000000014,303,2.656,-2.656,0.057
2.1888000000000143,304,2.655,-2.655,0.016
2.1960000000000144,305,2.655,-2.654,-0.025
2.2032000000000145,306,2.654,-2.653,-0.067
2.2104000000000146,307,2.653,-2.651,-0.109
2.2176000000000147,308,2.653,-2.648,-0.151
2.2248000000000148,309,2.652,-2.645,-0.193
2.232000000000015,310,2.651,-2.641,-0.236
2.239200000000015,311,2.651,-2.636,-0.279
2.246400000000015,312,2.65,-2.63,-0.322
2.253600000000015,313,2.65,-2.624,-0.366
2.2608000000000152,314,2.649,-2.617,-0.409
2.2680000000000153,315,2.648,-2.609,-0.453
2.2752000000000154,316,2.647,-2.6,-0.497
2.2824000000000155,317,2.647,-2.591,-0.541
2.2896000000000156,318,2.646,-2.581,-0.585
2.2968000000000157,319,2.646,-2.57,-0.63
2.304000000000016,320,2.645,-2.558,-0.674
2.311200000000016,321,2.645,-2.545,-0.719
2.318400000000016,322,2.644,-2.532,-0.764
2.325600000000016,323,2.644,-2.517,-0.808
2.332800000000016,324,2.644,-2.502,-0.853
2.3400000000000163,325,2.644,-2.487,-0.898
2.3472000000000164,326,2.643,-2.47,-0.943
2.3544000000000165,327,2.643,-2.452,-0.987
2.3616000000000166,328,2.643,-2.433,-1.032
2.3688000000000167,329,2.643,-2.414,-1.077
2.3760000000000168,330,2.643,-2.394,-1.121
2.383200000000017,331,2.643,-2.372,-1.165
2.390400000000017,332,2.643,-2.35,-1.21
2.397600000000017,333,2.644,-2.328,-1.254
2.404800000000017,334,2.644,-2.304,-1.298
2.4120000000000172,335,2.645,-2.279,-1.341
2.4192000000000173,336,2.645,-2.254,-1.384
2.4264000000000174,337,2.646,-2.227,-1.428
2.4336000000000175,338,2.647,-2.2,-1.471
2.4408000000000176,339,2.647,-2.172,-1.513
2.4480000000000177,340,2.648,-2.143,-1.556
2.455200000000018,341,2.649,-2.113,-1.598
2.462400000000018,342,2.651,-2.083,-1.639
2.469600000000018,343,2.652,-2.051,-1.681
2.476800000000018,344,2.653,-2.019,-1.721
2.484000000000018,345,2.655,-1.986,-1.761
2.4912000000000183,346,2.656,-1.952,-1.802
2.4984000000000184,347,2.658,-1.917,-1.841
2.5056000000000185,348,2.66,-1.882,-1.88
2.5128000000000186,349,2.662,-1.845,-1.918
2.5200000000000187,350,2.663,-1.808,-1.956
2.5272000000000188,351,2.666,-1.77,-1.993
2.534400000000019,352,2.668,-1.732,-2.029
2.541600000000019,353,2.67,-1.692,-2.065
2.548800000000019,354,2.673,-1.652,-2.101
2.556000000000019,355,2.675,-1.612,-2.135
2.5632000000000192,356,2.678,-1.57,-2.169
2.5704000000000193,357,2.68,-1.528,-2.202
2.5776000000000194,358,2.683,-1.485,-2.234
2.5848000000000195,359,2.686,-1.441,-2.266
2.5920000000000196,360,2.688,-1.397,-2.297
